data,event-type,id,key,name,probable-cause,severity,task,text,container,host,level,neid,process,service,system,time,timezone,type,userid
"{""specific_problem"":""Container=e4eaf4842210:Process=shdbproxy:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [CM database access].""}",equipmentAlarm,160682,53a29b33c988fbbcc072e133b9c6cdf1ff6ae9545fb42fb6ac2bcf83c3858933,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,e4eaf4842210,mkt-ntas1-ref-spfe-1,notice,409395,shdbproxy,spfe,mkt-ntas1-ref,2021-02-22T09:38:42.142002553Z,CET,alarm,
{},equipmentAlarm,160682,51f4a91e96e3be70a0f9dbe4a80d74ac5eeccf0500761978d40b6a89f6855804,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,05fd66a32a34,mkt-ntas1-ref-oam-0,notice,409395,status-checker(50),li-buffer,mkt-ntas1-ref,2021-02-22T09:38:42.137878Z,CEST,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=rpgwmon:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [CM database access].""}",equipmentAlarm,160682,2060a13abd23e159a79f94be5e964db08b16c0d3701593133870a0c2bb407dae,criticalInitResourceNotAvailable,linkFailure,indeterminate,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,notice,409395,rpgwmon,spfe,mkt-ntas1-ref,2021-02-22T09:38:42.087787285Z,CET,alarm,
{},equipmentAlarm,160682,02500bd5e13f42bc60a159a56a818a224e81b3f2e2a13163c5fd679241b27800,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,a4e78e0d5e5f,mkt-ntas1-ref-oam-1,notice,409395,status-checker(50),li-buffer,mkt-ntas1-ref,2021-02-22T09:38:42.070925Z,CEST,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=shdbproxy:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [Missing mandatory CM data].""}",equipmentAlarm,160682,f87b94c58eaa73fe5a4d757eb30ea3cda6b8a198de65d6e86516db59b3921126,criticalInitResourceNotAvailable,linkFailure,minor,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,error,409395,shdbproxy,spfe,mkt-ntas1-ref,2021-02-22T09:38:42.058834795Z,CET,alarm,
{},equipmentAlarm,160682,8b370878899092b1045553b7e98f788d790d5d161336220efaf8b69dd3503ee3,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,ba089ff33e50,mkt-ntas1-ref-oam-0,notice,409395,status-checker(75),li-redis,mkt-ntas1-ref,2021-02-22T09:38:42.044246Z,CEST,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=shdbproxy:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [CM database access].""}",equipmentAlarm,160682,f87b94c58eaa73fe5a4d757eb30ea3cda6b8a198de65d6e86516db59b3921126,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,notice,409395,shdbproxy,spfe,mkt-ntas1-ref,2021-02-22T09:38:41.988073140Z,CET,alarm,
"{""specific_problem"":""Container=e4eaf4842210:Process=com_monitor:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [CM database access].""}",equipmentAlarm,160682,abc8da3cdc2fd7cde152a7708e969776f660cd8bcd841fc38f50174032fb8a6e,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,e4eaf4842210,mkt-ntas1-ref-spfe-1,notice,409395,com_monitor,spfe,mkt-ntas1-ref,2021-02-22T09:38:41.951894790Z,CET,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=LDAPproxy:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [CM database access].""}",equipmentAlarm,160682,edbd60965456b3f97d065ee9d1ba601e0c933d50e0237c290272390f5250ec10,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,notice,409395,LDAPproxy,spfe,mkt-ntas1-ref,2021-02-22T09:38:41.932500377Z,CET,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=com_monitor:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [CM database access].""}",equipmentAlarm,160682,a93188bc7857a5f5fd8a1ad94a06c4d34d5ce758da0a658d67c6081f14273ad0,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,notice,409395,com_monitor,spfe,mkt-ntas1-ref,2021-02-22T09:38:41.930503423Z,CET,alarm,
{},equipmentAlarm,160682,f915ee176bb6b907a26410c2a02c3b850f136f6ef5298c9c26d7d6cd3c12e9ab,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,b5f21b7c320a,mkt-ntas1-ref-oam-1,notice,409395,status-checker(74),li-redis,mkt-ntas1-ref,2021-02-22T09:38:41.910736Z,CEST,alarm,
{},equipmentAlarm,160682,ad4577e155f333d2f50aa3e81745df1c5dc075b8c7da1e824f30407f5c794191,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,f1843f380883,mkt-ntas1-ref-oam-2,notice,409395,status-checker(49),li-buffer,mkt-ntas1-ref,2021-02-22T09:38:41.871400Z,CEST,alarm,
"{""specific_problem"":""Container=e4eaf4842210:Process=dbgw:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [CM database access].""}",equipmentAlarm,160682,dc89be19c069e590146e763362b959bc465a67b0118e99bc3b0fee88cf645578,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,e4eaf4842210,mkt-ntas1-ref-spfe-1,notice,409395,dbgw,spfe,mkt-ntas1-ref,2021-02-22T09:38:41.856486924Z,CET,alarm,
{},equipmentAlarm,160682,96574af0db3fb9d5c58c7daf677560192f4ddb5d77d80c8df3e37a7a5c255cec,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,be83f6535e36,mkt-ntas1-ref-oam-2,notice,409395,status-checker(76),li-redis,mkt-ntas1-ref,2021-02-22T09:38:41.844693Z,CEST,alarm,
{},equipmentAlarm,160682,d06b684543ffce03fda4ed1397fcec82bd87d4eec89698018d27318b8dd78aa4,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,b69649fc9ca2,mkt-ntas1-ref-xcapsoap-0,notice,409395,status-checker(45),xcaps,mkt-ntas1-ref,2021-02-22T09:38:41.769511Z,CEST,alarm,
{},equipmentAlarm,160682,a9360993d2773b0f080866c7c8c5b6ae71c79344d11dd514065332f9fac1e788,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,216c27422678,mkt-ntas1-ref-tasc-1,notice,409395,status-checker(48),tas-core,mkt-ntas1-ref,2021-02-22T09:38:41.760852Z,CEST,alarm,
"{""specific_problem"":""Container=e4eaf4842210:Process=rpgwmon:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [CM database access].""}",equipmentAlarm,160682,9bd41059ea5a9710af09e70ba99d86240410501c95986003c67e265563401671,criticalInitResourceNotAvailable,linkFailure,indeterminate,notify,One or more critical resource(s) are not available during the container initialization.,e4eaf4842210,mkt-ntas1-ref-spfe-1,notice,409395,rpgwmon,spfe,mkt-ntas1-ref,2021-02-22T09:38:41.759421156Z,CET,alarm,
"{""specific_problem"":""Container=e4eaf4842210:Process=LDAPproxy:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [CM database access].""}",equipmentAlarm,160682,5c8bb067c2cf946b980aad7347ed5497c26c7a254432044b73b76e3af171ba8c,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,e4eaf4842210,mkt-ntas1-ref-spfe-1,notice,409395,LDAPproxy,spfe,mkt-ntas1-ref,2021-02-22T09:38:41.652359188Z,CET,alarm,
{},equipmentAlarm,160682,e8b76ddcc327bef71c82384e91cdaeed4e4467b4dc759add0fda0bc7404313f3,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,d6128e1e45f1,mkt-ntas1-ref-tasc-0,notice,409395,status-checker(51),tas-core,mkt-ntas1-ref,2021-02-22T09:38:41.635936Z,CEST,alarm,
{},equipmentAlarm,160682,cd8acdd09761567ef1f36f53fb5419c277086907fa596679f056903e925add27,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,c0cf437ce440,mkt-ntas1-ref-xcapsoap-1,notice,409395,status-checker(44),xcaps,mkt-ntas1-ref,2021-02-22T09:38:41.539226Z,CEST,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=sbl.elf:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [connect to CM database].""}",equipmentAlarm,160682,52e015a231a8a07e1105e4e3aa0307aba23862550f7a751019408e27e4b91097,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,notice,409395,sbl.elf,spfe,mkt-ntas1-ref,2021-02-22T09:38:41.445766326Z,CET,alarm,
"{""specific_problem"":""Container=e4eaf4842210:Process=sbl.elf:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [connect to CM database].""}",equipmentAlarm,160682,afab727bb7aba05f1bce222322d62bdc5ac533f45aca548aa1b9781f6346e7bd,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,e4eaf4842210,mkt-ntas1-ref-spfe-1,notice,409395,sbl.elf,spfe,mkt-ntas1-ref,2021-02-22T09:38:41.289763197Z,CET,alarm,
"{""specific_problem"":""Container=e4fba2ad25ed:Process=prs:Resource_type=supvProcess:internalError"",""additional_info"":""The Process[prs] (PID: 19) for Service[prs] abnormally terminated and the (CONTAINER : e4fba2ad25ed) will be restarted.""}",processingErrorAlarm,160684,5a99255099cb8f6c10b1cb07a9f00e825d0c29f31d55327fd6bc361dcc234aec,processInternalFault,softwareError,cleared,notify,One or more supervisord supervised process is abnormally terminated.,e4fba2ad25ed,mkt-ntas1-ref-prs-1,notice,409395,clisendalarms,prs,mkt-ntas1-ref,2021-02-22T09:38:39.110039055Z,CET,alarm,
"{""specific_problem"":""Process=java:SrcId=CmRedisResource:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""CmRedisResource not available when exitThreshold 600 expires""}",equipmentAlarm,160682,38a5caefcfca1b115f28a53dfb11c81b8385379083c071b101898809b198a3a6,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,e4fba2ad25ed,mkt-ntas1-ref-prs-1,notice,409395,org.apache.catalina.startup.Bootstrap,prs,mkt-ntas1-ref,2021-02-22T09:38:39.109769461Z,Europe/Skopje,alarm,
"{""specific_problem"":""Container=e4fba2ad25ed:Process=cert_manager:SrcId=sdhpyclient:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [Failed to connect to SD-Helper]""}",equipmentAlarm,160682,2f0a3eda845dea5943a039da03091359dd22bbe5c7372976abba7fef27e6ea2e,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,e4fba2ad25ed,mkt-ntas1-ref-prs-1,notice,409395,threading,sdhpyclient,mkt-ntas1-ref,2021-02-22T09:38:39.107718776Z,UTC,alarm,
"{""died_container_id"":""e4fba2ad25ed"",""died_container_name"":""prs"",""died_container_pod_name"":""prs-2rvzk""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,e0046c42e415,mkt-ntas1-ref-prs-1,warning,409395,mrwolfe(26),service-data-cleaner,mkt-ntas1-ref,2021-02-22T09:38:38.092007Z,CEST,alarm,
"{""specific_problem"":""Container=e4fba2ad25ed:Process=prs:Resource_type=supvProcess:internalError"",""additional_info"":""The Process[prs] (PID: 19) for Service[prs] abnormally terminated and the (CONTAINER : e4fba2ad25ed) will be restarted.""}",processingErrorAlarm,160684,5a99255099cb8f6c10b1cb07a9f00e825d0c29f31d55327fd6bc361dcc234aec,processInternalFault,softwareError,major,notify,One or more supervisord supervised process is abnormally terminated.,e4fba2ad25ed,mkt-ntas1-ref-prs-1,critical,409395,clisendalarms,prs,mkt-ntas1-ref,2021-02-22T09:38:27.040203542Z,CET,alarm,
"{""specific_problem"":""Process=java:SrcId=CmRedisResource:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""CmRedisResource not available when exitThreshold 600 expires""}",equipmentAlarm,160682,38a5caefcfca1b115f28a53dfb11c81b8385379083c071b101898809b198a3a6,criticalInitResourceNotAvailable,linkFailure,major,notify,One or more critical resource(s) are not available during the container initialization.,e4fba2ad25ed,mkt-ntas1-ref-prs-1,critical,409395,org.apache.catalina.startup.Bootstrap,prs,mkt-ntas1-ref,2021-02-22T09:38:20.710000000Z,Europe/Skopje,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=com_monitor:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [CM database access].""}",equipmentAlarm,160682,a93188bc7857a5f5fd8a1ad94a06c4d34d5ce758da0a658d67c6081f14273ad0,criticalInitResourceNotAvailable,linkFailure,minor,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,error,409395,com_monitor,spfe,mkt-ntas1-ref,2021-02-22T09:38:07.227755739Z,CET,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=dbgw:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [CM database access].""}",equipmentAlarm,160682,17d4d18daa6832f2dfdec9836bbcc476666df88ebec63e08eea91bfd1c7f0534,criticalInitResourceNotAvailable,linkFailure,minor,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,error,409395,dbgw,spfe,mkt-ntas1-ref,2021-02-22T09:38:04.985812763Z,CET,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=shdbproxy:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [CM database access].""}",equipmentAlarm,160682,f87b94c58eaa73fe5a4d757eb30ea3cda6b8a198de65d6e86516db59b3921126,criticalInitResourceNotAvailable,linkFailure,minor,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,error,409395,shdbproxy,spfe,mkt-ntas1-ref,2021-02-22T09:38:04.332653988Z,CET,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=rpgwmon:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [CM database access].""}",equipmentAlarm,160682,2060a13abd23e159a79f94be5e964db08b16c0d3701593133870a0c2bb407dae,criticalInitResourceNotAvailable,linkFailure,major,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,critical,409395,rpgwmon,spfe,mkt-ntas1-ref,2021-02-22T09:38:04.138987746Z,CET,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=LDAPproxy:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [CM database access].""}",equipmentAlarm,160682,edbd60965456b3f97d065ee9d1ba601e0c933d50e0237c290272390f5250ec10,criticalInitResourceNotAvailable,linkFailure,minor,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,error,409395,LDAPproxy,spfe,mkt-ntas1-ref,2021-02-22T09:38:04.096162015Z,CET,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=sbl.elf:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [connect to CM database].""}",equipmentAlarm,160682,52e015a231a8a07e1105e4e3aa0307aba23862550f7a751019408e27e4b91097,criticalInitResourceNotAvailable,linkFailure,minor,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,error,409395,sbl.elf,spfe,mkt-ntas1-ref,2021-02-22T09:38:03.401486098Z,CET,alarm,
"{""specific_problem"":""Container=e4ed37cdb284:Process=ASDAappl:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [CM database access].""}",equipmentAlarm,160682,6bc60d3c3cbefa29f72bd1815d61c9dd7983192c3e015b9a4fd043d4d9a36e52,criticalInitResourceNotAvailable,linkFailure,minor,notify,One or more critical resource(s) are not available during the container initialization.,e4ed37cdb284,mkt-ntas1-ref-spfe-0,error,409395,ASDAappl,spfe,mkt-ntas1-ref,2021-02-22T09:38:03.043931828Z,CET,alarm,
"{""specific_problem"":""Process=java:SrcId=CmRedisResource:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""CmRedisResource not available when alarmThreshold 30 expires""}",equipmentAlarm,160682,e72e081453a3bf40bd9d658e3792f7055075af736adc14a2525c8574c46bbbbc,criticalInitResourceNotAvailable,linkFailure,minor,notify,One or more critical resource(s) are not available during the container initialization.,ba1cbbb2be3d,mkt-ntas1-ref-prs-0,error,409395,org.apache.catalina.startup.Bootstrap,prs,mkt-ntas1-ref,2021-02-22T09:37:59.775000000Z,Europe/Skopje,alarm,
"{""specific_problem"":""Container=169169e29ddc:Process=sbl.elf:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [connect to CM database].""}",equipmentAlarm,160682,84fae6af26721c77bc259f177850856529f000d592e3907dbe29fa4c5d061079,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,sbl.elf,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.933265783Z,CET,alarm,
"{""specific_problem"":""Container=169169e29ddc:Process=LDAPproxy:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [CM database access].""}",equipmentAlarm,160682,78cacae9cdfa7004db167d6955ee0437b23200e63ea56b884b5c1e31d8ef1b28,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,LDAPproxy,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.933469147Z,CET,alarm,
"{""specific_problem"":""Container=169169e29ddc:Process=ASDAappl:Resource_type=supvProcess:internalError"",""additional_info"":""The Process[ASDAappl] (PID: 19) for Service[spfe] abnormally terminated and the (CONTAINER : 169169e29ddc) will be restarted.""}",processingErrorAlarm,160684,186db73016ba089522ded55098ca39f404846e3779aa0b2d4c4a7dd4fbf7064c,processInternalFault,softwareError,cleared,notify,One or more supervisord supervised process is abnormally terminated.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,clisendalarms,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.933641733Z,CET,alarm,
"{""specific_problem"":""Container=169169e29ddc:Process=rpgwmon:Resource_type=supvProcess:internalError"",""additional_info"":""The Process[rpgwmon] (PID: 28) for Service[spfe] abnormally terminated and the (CONTAINER : 169169e29ddc) will be restarted.""}",processingErrorAlarm,160684,06de7acdf9f4affbca2a492d5044a895cf2c293fd7c68b04128e6265394c5a9e,processInternalFault,softwareError,cleared,notify,One or more supervisord supervised process is abnormally terminated.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,clisendalarms,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.933791582Z,CET,alarm,
"{""specific_problem"":""Container=169169e29ddc:Process=com_monitor:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [CM database access].""}",equipmentAlarm,160682,3d1fdf432c639cc9a0f12dee443499d38eebeffbe55f434efce72a17dd7b16bb,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,com_monitor,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.933076718Z,CET,alarm,
"{""specific_problem"":""Container=169169e29ddc:Process=ASDAappl:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [CM database access].""}",equipmentAlarm,160682,8ef44faf7d2352b9f8ee7c0720096430304dfe633602927a2a0262cc09163235,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,ASDAappl,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.932694557Z,CET,alarm,
"{""specific_problem"":""Container=169169e29ddc:Process=shdbproxy:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [CM database access].""}",equipmentAlarm,160682,5295163138aadf37a7b4d2a30529f138a1980c18fc8ff08614005e53f037c445,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,shdbproxy,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.932518775Z,CET,alarm,
"{""specific_problem"":""Container=169169e29ddc:Process=dbgw:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [CM database access].""}",equipmentAlarm,160682,571c516891f345c1377e9ae2297ea8906c78c4de6c65cf0b83a8c87a41c93cb4,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,dbgw,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.932911407Z,CET,alarm,
"{""specific_problem"":""Container=169169e29dd:Process=com_monitor:SrcId=sdhelperclient20030:Resource_type=criticalInitResourceNotAvailable:resourceUnavailable"",""additional_info"":""The resource is not available due to [failed to connect to SD-Helper].""}",equipmentAlarm,160682,e41671541d2cf6b8012de7f771f9d2fd339bd905089a0b77ad4327fe51419faa,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,com_monitor,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.931066142Z,CET,alarm,
"{""specific_problem"":""Container=169169e29ddc:Process=rpgwmon:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [CM database access].""}",equipmentAlarm,160682,dddbdf015b466768d85565f00f0f13e3f059f371814018d3ce88b79de9b95e94,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,rpgwmon,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.931717802Z,CET,alarm,
"{""specific_problem"":""Container=169169e29dd:Process=com_monitor:SrcId=sdhelperclient7468:Resource_type=criticalInitResourceNotAvailable:resourceUnavailable"",""additional_info"":""The resource is not available due to [failed to connect to SD-Helper].""}",equipmentAlarm,160682,1b453f824027a3654f8f48158a5613652e8e6d1ce84473a194a6a9e7ce9c467b,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,com_monitor,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.931372108Z,CET,alarm,
"{""specific_problem"":""Container=169169e29dd:Process=sbl.elf:SrcId=sdhelperclient6341:Resource_type=criticalInitResourceNotAvailable:resourceUnavailable"",""additional_info"":""The resource is not available due to [failed to connect to SD-Helper].""}",equipmentAlarm,160682,8932728813774472dd23c496c2cd7a968ef8b67eb92332614d33e93a77678047,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,sbl.elf,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.927552715Z,CET,alarm,
"{""specific_problem"":""Container=169169e29dd:Process=LDAPproxy:SrcId=sdhelperclient7881:Resource_type=criticalInitResourceNotAvailable:resourceUnavailable"",""additional_info"":""The resource is not available due to [failed to connect to SD-Helper].""}",equipmentAlarm,160682,6db771f594791e82a1fa3c92777286e4b6a80c329e44287da2c5cf5e63409861,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,LDAPproxy,spfe,mkt-ntas1-ref,2021-02-22T09:37:31.927945997Z,CET,alarm,
"{""specific_problem"":""Container=169169e29ddc:Process=rest_server:SrcId=sdhpyclient:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is not available due to [Failed to connect to SD-Helper]""}",equipmentAlarm,160682,354da1161bac3bba636e6bf70a355c9b767da7106d64b2598da068c22a036056,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,169169e29ddc,mkt-ntas1-ref-spfe-0,notice,409395,rest_server,sdhpyclient,mkt-ntas1-ref,2021-02-22T09:37:31.923510530Z,UTC,alarm,
"{""died_container_id"":""169169e29ddc"",""died_container_name"":""spfe"",""died_container_pod_name"":""spfe-mjxz9""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,b210f6e2dbe4,mkt-ntas1-ref-spfe-0,warning,409395,mrwolfe(32),service-data-cleaner,mkt-ntas1-ref,2021-02-22T09:37:29.904330Z,CEST,alarm,
"{""specific_problem"":""Container=169169e29ddc:Process=rpgwmon:Resource_type=supvProcess:internalError"",""additional_info"":""The Process[rpgwmon] (PID: 28) for Service[spfe] abnormally terminated and the (CONTAINER : 169169e29ddc) will be restarted.""}",processingErrorAlarm,160684,06de7acdf9f4affbca2a492d5044a895cf2c293fd7c68b04128e6265394c5a9e,processInternalFault,softwareError,major,notify,One or more supervisord supervised process is abnormally terminated.,169169e29ddc,mkt-ntas1-ref-spfe-0,critical,409395,clisendalarms,spfe,mkt-ntas1-ref,2021-02-22T09:37:24.875336342Z,CET,alarm,
"{""specific_problem"":""Container=0ce05a3ac52e:Process=prs:Resource_type=supvProcess:internalError"",""additional_info"":""The Process[prs] (PID: 19) for Service[prs] abnormally terminated and the (CONTAINER : 0ce05a3ac52e) will be restarted.""}",processingErrorAlarm,160684,bbf2f89fe7c78195b4f7f48527e3aaae3840470f80c54c693bf3833d0f0b83a0,processInternalFault,softwareError,cleared,notify,One or more supervisord supervised process is abnormally terminated.,0ce05a3ac52e,mkt-ntas1-ref-prs-0,notice,409395,clisendalarms,prs,mkt-ntas1-ref,2021-02-22T09:37:24.421196277Z,CET,alarm,
